epoch,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
73,58999,,,0.017630895599722862,,
73,59049,,,0.028960207477211952,,
73,59099,,,0.02692403644323349,,
73,59149,,,0.016061831265687943,,
73,59199,,,0.017427682876586914,,
73,59199,,,,0.9368351697921753,0.5564412474632263
73,59199,,0.016266917809844017,,,
74,59249,,,0.0067062657326459885,,
74,59299,,,0.01814897358417511,,
74,59349,,,0.010864931158721447,,
74,59399,,,0.02126833237707615,,
74,59449,,,0.008504921570420265,,
74,59499,,,0.016936177387833595,,
74,59549,,,0.010228718630969524,,
74,59599,,,0.010845950804650784,,
74,59649,,,0.0218158271163702,,
74,59699,,,0.007992597296833992,,
74,59749,,,0.02051401697099209,,
74,59799,,,0.007212646305561066,,
74,59849,,,0.005460980348289013,,
74,59899,,,0.004521478898823261,,
74,59949,,,0.018049772828817368,,
74,59999,,,0.006241424474865198,,
74,59999,,,,0.9366978406906128,0.5654492974281311
74,59999,,0.01446477510035038,,,
75,60049,,,0.01722455583512783,,
75,60099,,,0.026115451008081436,,
75,60149,,,0.033319294452667236,,
75,60199,,,0.007105131633579731,,
75,60249,,,0.009624375030398369,,
75,60299,,,0.005030760075896978,,
75,60349,,,0.013702875934541225,,
75,60399,,,0.010626351460814476,,
75,60449,,,0.005766298621892929,,
75,60499,,,0.0200207382440567,,
75,60549,,,0.009274526499211788,,
75,60599,,,0.012922548688948154,,
75,60649,,,0.04513426497578621,,
75,60699,,,0.023271819576621056,,
75,60749,,,0.004747217986732721,,
75,60799,,,0.0047049084678292274,,
75,60799,,,,0.9366176724433899,0.5445823073387146
75,60799,,0.014891664497554302,,,
76,60849,,,0.00478131789714098,,
76,60899,,,0.019606640562415123,,
76,60949,,,0.0412256084382534,,
76,60999,,,0.003973480314016342,,
76,61049,,,0.020208973437547684,,
76,61099,,,0.005954143591225147,,
76,61149,,,0.015141909942030907,,
76,61199,,,0.030867107212543488,,
76,61249,,,0.010844839736819267,,
76,61299,,,0.009426821954548359,,
76,61349,,,0.023687046021223068,,
76,61399,,,0.007932749576866627,,
76,61449,,,0.014362137764692307,,
76,61499,,,0.027177587151527405,,
76,61549,,,0.006668091285973787,,
76,61599,,,0.011844822205603123,,
76,61599,,,,0.9363648295402527,0.5598759651184082
76,61599,,0.013979718089103699,,,
77,61649,,,0.014819001778960228,,
77,61699,,,0.007321109063923359,,
77,61749,,,0.01917787455022335,,
77,61799,,,0.01941698044538498,,
77,61849,,,0.01607378199696541,,
77,61899,,,0.05249350890517235,,
77,61949,,,0.0322817862033844,,
77,61999,,,0.008983543142676353,,
77,62049,,,0.03369804844260216,,
77,62099,,,0.007872737012803555,,
77,62149,,,0.01788131520152092,,
77,62199,,,0.009196164086461067,,
77,62249,,,0.011724848300218582,,
77,62299,,,0.008703080005943775,,
77,62349,,,0.006786056328564882,,
77,62399,,,0.006057178135961294,,
77,62399,,,,0.9372349381446838,0.5635817646980286
77,62399,,0.014047483913600445,,,
78,62449,,,0.0018600770272314548,,
78,62499,,,0.017864029854536057,,
78,62549,,,0.030438285320997238,,
78,62599,,,0.005593346431851387,,
78,62649,,,0.01232292503118515,,
78,62699,,,0.0262833870947361,,
78,62749,,,0.031152650713920593,,
78,62799,,,0.00951127428561449,,
78,62849,,,0.008553807623684406,,
78,62899,,,0.005573195405304432,,
78,62949,,,0.02194037102162838,,
78,62999,,,0.013726521283388138,,
78,63049,,,0.017110716551542282,,
78,63099,,,0.01927168481051922,,
78,63149,,,0.009615132585167885,,
78,63199,,,0.010668013244867325,,
78,63199,,,,0.9382203221321106,0.5559352040290833
78,63199,,0.013105115853250027,,,
79,63249,,,0.017575399950146675,,
79,63299,,,0.018422996625304222,,
79,63349,,,0.011448180302977562,,
79,63399,,,0.025970689952373505,,
79,63449,,,0.006120219826698303,,
79,63499,,,0.021018844097852707,,
79,63549,,,0.023349978029727936,,
79,63599,,,0.033133748918771744,,
79,63649,,,0.01040306594222784,,
79,63699,,,0.003650663886219263,,
79,63749,,,0.023968979716300964,,
79,63799,,,0.01233556680381298,,
79,63849,,,0.011856107972562313,,
79,63899,,,0.016460588201880455,,
79,63949,,,0.009987796656787395,,
79,63999,,,0.018264368176460266,,
79,63999,,,,0.9377596974372864,0.5553287267684937
79,63999,,0.014486121945083141,,,
80,64049,,,0.010340648703277111,,
80,64099,,,0.019852079451084137,,
80,64149,,,0.00484324200078845,,
80,64199,,,0.011739674024283886,,
80,64249,,,0.003633328480646014,,
80,64299,,,0.012692811898887157,,
80,64349,,,0.02371731400489807,,
80,64399,,,0.007353659253567457,,
80,64449,,,0.01771865412592888,,
80,64499,,,0.026235776022076607,,
80,64549,,,0.0031008096411824226,,
80,64599,,,0.02858094498515129,,
80,64649,,,0.010947467759251595,,
80,64699,,,0.0048668524250388145,,
80,64749,,,0.01925508864223957,,
80,64799,,,0.018009429797530174,,
80,64799,,,,0.9381720423698425,0.554916501045227
80,64799,,0.013341024518013,,,
81,64849,,,0.027148300781846046,,
81,64899,,,0.012971049174666405,,
81,64949,,,0.026966286823153496,,
81,64999,,,0.006083172280341387,,
81,65049,,,0.01986870914697647,,
81,65099,,,0.012938111089169979,,
81,65149,,,0.016291765496134758,,
81,65199,,,0.006849539931863546,,
81,65249,,,0.008216227404773235,,
81,65299,,,0.0015869134804233909,,
81,65349,,,0.01268012449145317,,
81,65399,,,0.0061943503096699715,,
81,65449,,,0.012420021928846836,,
81,65499,,,0.0033139085862785578,,
81,65549,,,0.01506167370826006,,
81,65599,,,0.019859861582517624,,
81,65599,,,,0.9375542998313904,0.5650957226753235
81,65599,,0.01305942703038454,,,
82,65649,,,0.008908872492611408,,
82,65699,,,0.0023456872440874577,,
82,65749,,,0.0025909263640642166,,
82,65799,,,0.014929641038179398,,
82,65849,,,0.017830844968557358,,
82,65899,,,0.016754398122429848,,
82,65949,,,0.006773694884032011,,
82,65999,,,0.0076281046494841576,,
82,66049,,,0.010565490461885929,,
82,66099,,,0.012199477292597294,,
82,66149,,,0.029763037338852882,,
82,66199,,,0.021948501467704773,,
82,66249,,,0.0396500825881958,,
82,66299,,,0.027819015085697174,,
82,66349,,,0.012600591406226158,,
82,66399,,,0.003228600835427642,,
82,66399,,,,0.9386072158813477,0.5491116642951965
82,66399,,0.013277587480843067,,,
83,66449,,,0.005663306452333927,,
83,66499,,,0.019165880978107452,,
83,66549,,,0.014253427274525166,,
83,66599,,,0.010065022855997086,,
83,66649,,,0.0034569718409329653,,
83,66699,,,0.01735200174152851,,
83,66749,,,0.00458569684997201,,
83,66799,,,0.01277965772897005,,
83,66849,,,0.0075880857184529305,,
83,66899,,,0.023889929056167603,,
83,66949,,,0.0032893738243728876,,
83,66999,,,0.006317222956568003,,
83,67049,,,0.02809319458901882,,
83,67099,,,0.010648960247635841,,
83,67149,,,0.005301542114466429,,
83,67199,,,0.006843568291515112,,
83,67199,,,,0.9381681680679321,0.5593019723892212
83,67199,,0.011887460015714169,,,
84,67249,,,0.028033968061208725,,
84,67299,,,0.017217710614204407,,
84,67349,,,0.014055449515581131,,
84,67399,,,0.0044587296433746815,,
84,67449,,,0.0068918862380087376,,
84,67499,,,0.004238612949848175,,
84,67549,,,0.013915548101067543,,
84,67599,,,0.010538451373577118,,
84,67649,,,0.0039512659423053265,,
84,67699,,,0.011068328283727169,,
84,67749,,,0.007265813183039427,,
84,67799,,,0.009714055806398392,,
84,67849,,,0.008017334155738354,,
84,67899,,,0.008699641562998295,,
84,67949,,,0.038715869188308716,,
84,67999,,,0.005383409094065428,,
84,67999,,,,0.9385024309158325,0.5435865521430969
84,67999,,0.012514193542301655,,,
85,68049,,,0.002941725542768836,,
85,68099,,,0.007254143711179495,,
85,68149,,,0.01233221311122179,,
85,68199,,,0.011638626456260681,,
85,68249,,,0.012694849632680416,,
85,68299,,,0.006666813977062702,,
85,68349,,,0.005481527652591467,,
85,68399,,,0.007080527022480965,,
85,68449,,,0.014438428916037083,,
85,68499,,,0.004045775625854731,,
85,68549,,,0.02080158144235611,,
85,68599,,,0.00225341459736228,,
85,68649,,,0.015363304875791073,,
85,68699,,,0.0201294906437397,,
85,68749,,,0.00509142829105258,,
85,68799,,,0.017651233822107315,,
85,68799,,,,0.9378498792648315,0.5582554936408997
85,68799,,0.012643636204302311,,,
86,68849,,,0.016278041526675224,,
86,68899,,,0.009308825246989727,,
86,68949,,,0.009170889854431152,,
86,68999,,,0.015660423785448074,,
86,69049,,,0.017768369987607002,,
86,69099,,,0.004689556546509266,,
86,69149,,,0.034765467047691345,,
86,69199,,,0.008205131627619267,,
86,69249,,,0.019607244059443474,,
86,69299,,,0.022188551723957062,,
86,69349,,,0.005382532719522715,,
86,69399,,,0.007432438433170319,,
86,69449,,,0.003294831607490778,,
86,69499,,,0.01197467278689146,,
86,69549,,,0.0034784201998263597,,
86,69599,,,0.0037262027617543936,,
86,69599,,,,0.9382861256599426,0.5610495805740356
86,69599,,0.012782968580722809,,,
87,69649,,,0.0020378013141453266,,
87,69699,,,0.016707798466086388,,
87,69749,,,0.010211232118308544,,
87,69799,,,0.008578192442655563,,
87,69849,,,0.0008479858515784144,,
87,69899,,,0.0328618548810482,,
87,69949,,,0.0075812144204974174,,
87,69999,,,0.009252256713807583,,
87,70049,,,0.0069996053352952,,
87,70099,,,0.022214751690626144,,
87,70149,,,0.03312475606799126,,
87,70199,,,0.013754671439528465,,
87,70249,,,0.0045709917321801186,,
87,70299,,,0.01225277129560709,,
87,70349,,,0.011867799796164036,,
87,70399,,,0.020707665011286736,,
87,70399,,,,0.9392212629318237,0.5516676902770996
87,70399,,0.011416560038924217,,,
88,70449,,,0.012395647354424,,
88,70499,,,0.004817249719053507,,
88,70549,,,0.00691957725211978,,
88,70599,,,0.01273973099887371,,
88,70649,,,0.021671438589692116,,
88,70699,,,0.011705277487635612,,
88,70749,,,0.007318439893424511,,
88,70799,,,0.00675173569470644,,
88,70849,,,0.013644984923303127,,
88,70899,,,0.010651256889104843,,
88,70949,,,0.0034415428526699543,,
88,70999,,,0.02109990455210209,,
88,71049,,,0.012506439350545406,,
88,71099,,,0.012501267716288567,,
88,71149,,,0.011739864945411682,,
88,71199,,,0.020946862176060677,,
88,71199,,,,0.9393700361251831,0.5559846758842468
88,71199,,0.01198370847851038,,,
89,71249,,,0.006679900456219912,,
89,71299,,,0.008673353120684624,,
89,71349,,,0.009439501911401749,,
89,71399,,,0.004887125454843044,,
89,71449,,,0.019826717674732208,,
89,71499,,,0.0059066032990813255,,
89,71549,,,0.011109692975878716,,
89,71599,,,0.0015873231459408998,,
89,71649,,,0.018561650067567825,,
89,71699,,,0.01186637207865715,,
89,71749,,,0.0014713048003613949,,
89,71799,,,0.03696247562766075,,
89,71849,,,0.03875577822327614,,
89,71899,,,0.013205626979470253,,
89,71949,,,0.014187464490532875,,
89,71999,,,0.013744744472205639,,
89,71999,,,,0.9396250247955322,0.55269455909729
89,71999,,0.011977416463196278,,,
90,72049,,,0.004450621083378792,,
90,72099,,,0.0071051400154829025,,
90,72149,,,0.004105792380869389,,
90,72199,,,0.03040570765733719,,
90,72249,,,0.0022918330505490303,,
90,72299,,,0.02451402321457863,,
90,72349,,,0.0022378042340278625,,
90,72399,,,0.004134658258408308,,
90,72449,,,0.02201027050614357,,
90,72499,,,0.01560840755701065,,
90,72549,,,0.008789327926933765,,
90,72599,,,0.005151026416569948,,
90,72649,,,0.012203674763441086,,
90,72699,,,0.009124776348471642,,
90,72749,,,0.015478306449949741,,
90,72799,,,0.00438300333917141,,
90,72799,,,,0.939771294593811,0.5567740797996521
90,72799,,0.010912771336734295,,,
91,72849,,,0.0135722067207098,,
91,72899,,,0.008255151100456715,,
91,72949,,,0.006537773180752993,,
91,72999,,,0.0054492829367518425,,
91,73049,,,0.003980506677180529,,
91,73099,,,0.016633685678243637,,
91,73149,,,0.004205925390124321,,
91,73199,,,0.048678863793611526,,
91,73249,,,0.010771281085908413,,
91,73299,,,0.016150668263435364,,
91,73349,,,0.0032826336100697517,,
91,73399,,,0.011349493637681007,,
91,73449,,,0.015113101340830326,,
91,73499,,,0.00888849887996912,,
91,73549,,,0.0069412426091730595,,
91,73599,,,0.0178303774446249,,
91,73599,,,,0.9399097561836243,0.5522934794425964
91,73599,,0.011303012259304523,,,
92,73649,,,0.006548827979713678,,
92,73699,,,0.004912082571536303,,
92,73749,,,0.0022974959574639797,,
92,73799,,,0.009016255848109722,,
92,73849,,,0.006007994990795851,,
92,73899,,,0.0025133921299129725,,
92,73949,,,0.001237745862454176,,
92,73999,,,0.0034312924835830927,,
92,74049,,,0.014605055563151836,,
92,74099,,,0.00290534645318985,,
92,74149,,,0.016124704852700233,,
92,74199,,,0.021003076806664467,,
92,74249,,,0.009189127944409847,,
92,74299,,,0.007676457986235619,,
92,74349,,,0.0035842140205204487,,
92,74399,,,0.003694295883178711,,
92,74399,,,,0.9393324255943298,0.5551913976669312
92,74399,,0.010894381441175938,,,
93,74449,,,0.010828002355992794,,
93,74499,,,0.010898459702730179,,
93,74549,,,0.005972696468234062,,
93,74599,,,0.013507685624063015,,
93,74649,,,0.0016153721371665597,,
93,74699,,,0.016073890030384064,,
93,74749,,,0.030573131516575813,,
93,74799,,,0.008883791975677013,,
93,74849,,,0.003308262676000595,,
93,74899,,,0.0038713663816452026,,
93,74949,,,0.027725566178560257,,
93,74999,,,0.0098316865041852,,
93,75049,,,0.027371780946850777,,
93,75099,,,0.006975538097321987,,
93,75149,,,0.017981788143515587,,
93,75199,,,0.0022852239198982716,,
93,75199,,,,0.9401867985725403,0.562308132648468
93,75199,,0.011264615692198277,,,
94,75249,,,0.0021018567495048046,,
94,75299,,,0.012628087773919106,,
94,75349,,,0.014677833765745163,,
94,75399,,,0.013995029963552952,,
94,75449,,,0.0041200281120836735,,
94,75499,,,0.00656189676374197,,
94,75549,,,0.005194410681724548,,
94,75599,,,0.02446172386407852,,
94,75649,,,0.0053360858000814915,,
94,75699,,,0.003053903579711914,,
94,75749,,,0.025132618844509125,,
94,75799,,,0.015986382961273193,,
94,75849,,,0.0054264976643025875,,
94,75899,,,0.004137559328228235,,
94,75949,,,0.006690086796879768,,
94,75999,,,0.004593949299305677,,
94,75999,,,,0.9384815692901611,0.5563825964927673
94,75999,,0.011423354968428612,,,
95,76049,,,0.02845316007733345,,
95,76099,,,0.011399121955037117,,
95,76149,,,0.022307923063635826,,
95,76199,,,0.005465958267450333,,
95,76249,,,0.004439952317625284,,
95,76299,,,0.01436045952141285,,
95,76349,,,0.02811509743332863,,
95,76399,,,0.019267616793513298,,
95,76449,,,0.007157376501709223,,
95,76499,,,0.0035067785065621138,,
95,76549,,,0.002386072650551796,,
95,76599,,,0.025702718645334244,,
95,76649,,,0.009279685094952583,,
95,76699,,,0.029764769598841667,,
95,76749,,,0.0043806773610413074,,
95,76799,,,0.012280270457267761,,
95,76799,,,,0.9409429430961609,0.5578022003173828
95,76799,,0.011610665358603,,,
96,76849,,,0.009154423139989376,,
96,76899,,,0.025894388556480408,,
96,76949,,,0.005405144765973091,,
96,76999,,,0.015110030770301819,,
96,77049,,,0.01919027790427208,,
96,77099,,,0.007901638746261597,,
96,77149,,,0.042490582913160324,,
96,77199,,,0.006294053513556719,,
96,77249,,,0.02622419036924839,,
96,77299,,,0.015896949917078018,,
96,77349,,,0.018254470080137253,,
96,77399,,,0.012031137011945248,,
96,77449,,,0.00400954345241189,,
96,77499,,,0.01525594387203455,,
96,77549,,,0.003041614545509219,,
96,77599,,,0.0020789271220564842,,
96,77599,,,,0.9400396347045898,0.5482788681983948
96,77599,,0.010773394256830215,,,
97,77649,,,0.0011876412900164723,,
97,77699,,,0.004054310731589794,,
97,77749,,,0.0076423329301178455,,
97,77799,,,0.00860417541116476,,
97,77849,,,0.003046424826607108,,
97,77899,,,0.0020433380268514156,,
97,77949,,,0.014268719591200352,,
97,77999,,,0.0076395063661038876,,
97,78049,,,0.0029515253845602274,,
97,78099,,,0.008082843385636806,,
97,78149,,,0.02497115544974804,,
97,78199,,,0.010522541590034962,,
97,78249,,,0.013830899260938168,,
97,78299,,,0.004975771531462669,,
97,78349,,,0.0035501187667250633,,
97,78399,,,0.03504578769207001,,
97,78399,,,,0.9401634931564331,0.5528347492218018
97,78399,,0.009741751477122307,,,
98,78449,,,0.005271920934319496,,
98,78499,,,0.004033517558127642,,
98,78549,,,0.0024049184285104275,,
98,78599,,,0.011458762921392918,,
98,78649,,,0.0023360406048595905,,
98,78699,,,0.0030972773674875498,,
98,78749,,,0.002100954530760646,,
98,78799,,,0.0062539358623325825,,
98,78849,,,0.0027875828091055155,,
98,78899,,,0.0030890903435647488,,
98,78949,,,0.011551665142178535,,
98,78999,,,0.012908214703202248,,
98,79049,,,0.011032354086637497,,
98,79099,,,0.01363992691040039,,
98,79149,,,0.01402967981994152,,
98,79199,,,0.012351368553936481,,
98,79199,,,,0.9404730200767517,0.5601133108139038
98,79199,,0.010049545206129551,,,
99,79249,,,0.006381580140441656,,
99,79299,,,0.019787849858403206,,
99,79349,,,0.02128559909760952,,
99,79399,,,0.004369470290839672,,
99,79449,,,0.0059696706011891365,,
99,79499,,,0.0028731341008096933,,
99,79549,,,0.0023500612005591393,,
99,79599,,,0.005271467845886946,,
99,79649,,,0.016724327579140663,,
99,79699,,,0.01497001200914383,,
99,79749,,,0.009970612823963165,,
99,79799,,,0.005250436719506979,,
99,79849,,,0.004974805284291506,,
99,79899,,,0.00980837270617485,,
99,79949,,,0.0063664293847978115,,
99,79999,,,0.001981385750696063,,
99,79999,,,,0.9409133791923523,0.54518061876297
99,79999,,0.010834948159754276,,,
100,80049,,,0.005355040077120066,,
100,80099,,,0.000537463347427547,,
100,80149,,,0.0054237437434494495,,
100,80199,,,0.012081695720553398,,
100,80249,,,0.017065228894352913,,
100,80299,,,0.014977285638451576,,
100,80349,,,0.010844618082046509,,
100,80399,,,0.011130423285067081,,
100,80449,,,0.00812284555286169,,
100,80499,,,0.004413546063005924,,
100,80549,,,0.005147902294993401,,
100,80599,,,0.019890600815415382,,
100,80649,,,0.020511215552687645,,
100,80699,,,0.011092886328697205,,
100,80749,,,0.005060889758169651,,
100,80799,,,0.012353593483567238,,
100,80799,,,,0.9409855604171753,0.5478137731552124
100,80799,,0.01057182066142559,,,
101,80849,,,0.006524424999952316,,
101,80899,,,0.006170910783112049,,
101,80949,,,0.009412366896867752,,
101,80999,,,0.005465711001306772,,
101,81049,,,0.0028162107337266207,,
101,81099,,,0.002715571317821741,,
101,81149,,,0.003102334914728999,,
101,81199,,,0.002542556030675769,,
101,81249,,,0.00938978511840105,,
101,81299,,,0.0030490364879369736,,
101,81349,,,0.000997910974547267,,
101,81399,,,0.007667202036827803,,
101,81449,,,0.012005511671304703,,
101,81499,,,0.003550570458173752,,
101,81549,,,0.0034998946357518435,,
101,81599,,,0.015591366216540337,,
101,81599,,,,0.9395236372947693,0.5593612194061279
101,81599,,0.01003180630505085,,,
102,81649,,,0.003786265617236495,,
102,81699,,,0.01795428991317749,,
102,81749,,,0.020621707662940025,,
102,81799,,,0.012094796635210514,,
102,81849,,,0.014808513224124908,,
102,81899,,,0.012523273937404156,,
102,81949,,,0.010405804961919785,,
102,81999,,,0.013500428758561611,,
102,82049,,,0.0010558385401964188,,
102,82099,,,0.009329324588179588,,
102,82149,,,0.00440228171646595,,
102,82199,,,0.007792798802256584,,
102,82249,,,0.005257978569716215,,
102,82299,,,0.002422872232273221,,
102,82349,,,0.000936998229008168,,
102,82399,,,0.01051915530115366,,
102,82399,,,,0.9407089948654175,0.5462592840194702
102,82399,,0.009959927760064602,,,
103,82449,,,0.008409619331359863,,
103,82499,,,0.007855034433305264,,
103,82549,,,0.008078216575086117,,
103,82599,,,0.002004730049520731,,
103,82649,,,0.010910367593169212,,
103,82699,,,0.0026209994684904814,,
103,82749,,,0.006057491526007652,,
103,82799,,,0.02031892165541649,,
103,82849,,,0.013267060741782188,,
103,82899,,,0.005181800574064255,,
103,82949,,,0.00837080180644989,,
103,82999,,,0.0096117053180933,,
103,83049,,,0.002765136305242777,,
103,83099,,,0.007422233000397682,,
103,83149,,,0.02199620008468628,,
103,83199,,,0.023237112909555435,,
103,83199,,,,0.9412683844566345,0.547217071056366
103,83199,,0.009552525356411934,,,
104,83249,,,0.007196440361440182,,
104,83299,,,0.010621380060911179,,
104,83349,,,0.0018877480179071426,,
104,83399,,,0.0021613151766359806,,
104,83449,,,0.002379030454903841,,
104,83499,,,0.009439562447369099,,
104,83549,,,0.005081369541585445,,
104,83599,,,0.0038315218407660723,,
104,83649,,,0.009921598248183727,,
104,83699,,,0.0012616300955414772,,
104,83749,,,0.005758499726653099,,
104,83799,,,0.003505786880850792,,
104,83849,,,0.03507917746901512,,
104,83899,,,0.014864888973534107,,
104,83949,,,0.0025147278793156147,,
104,83999,,,0.023668162524700165,,
104,83999,,,,0.9410920739173889,0.5532608032226562
104,83999,,0.008834827691316605,,,
105,84049,,,0.020694006234407425,,
105,84099,,,0.007974944077432156,,
105,84149,,,0.01357964426279068,,
105,84199,,,0.006444162223488092,,
105,84249,,,0.0031171313021332026,,
105,84299,,,0.0032819549087435007,,
105,84349,,,0.014609203673899174,,
105,84399,,,0.01251805666834116,,
105,84449,,,0.008144781924784184,,
105,84499,,,0.006368309259414673,,
105,84549,,,0.01936146803200245,,
105,84599,,,0.009901202283799648,,
105,84649,,,0.01717323437333107,,
105,84699,,,0.003294390393421054,,
105,84749,,,0.015408970415592194,,
105,84799,,,0.00548792677000165,,
105,84799,,,,0.9417455792427063,0.5436372756958008
105,84799,,0.009868248365819454,,,
106,84849,,,0.0015420167474076152,,
106,84899,,,0.005903533194214106,,
106,84949,,,0.007722492795437574,,
106,84999,,,0.015480405651032925,,
106,85049,,,0.0017654105322435498,,
106,85099,,,0.0022906803060323,,
106,85149,,,0.004733450245112181,,
106,85199,,,0.005812403280287981,,
106,85249,,,0.007675620727241039,,
106,85299,,,0.021545706316828728,,
106,85349,,,0.005674942396581173,,
106,85399,,,0.007867335341870785,,
106,85449,,,0.0023000205401331186,,
106,85499,,,0.015473966486752033,,
106,85549,,,0.0035044134128838778,,
106,85599,,,0.012022692710161209,,
106,85599,,,,0.941659688949585,0.5554134249687195
106,85599,,0.009682189673185349,,,
107,85649,,,0.012937559746205807,,
107,85699,,,0.004680194891989231,,
107,85749,,,0.005691342521458864,,
107,85799,,,0.0005470654577948153,,
107,85849,,,0.0012702099047601223,,
107,85899,,,0.004881609231233597,,
107,85949,,,0.003211613744497299,,
107,85999,,,0.011721852235496044,,
107,86049,,,0.002799726091325283,,
107,86099,,,0.0032580411061644554,,
107,86149,,,0.005048268008977175,,
107,86199,,,0.006792891304939985,,
107,86249,,,0.0021190191619098186,,
107,86299,,,0.018698474392294884,,
107,86349,,,0.0012427078327164054,,
107,86399,,,0.0058052148669958115,,
107,86399,,,,0.9418847560882568,0.5381487011909485
107,86399,,0.010270743630826473,,,
108,86449,,,0.01259480882436037,,
108,86499,,,0.013020247220993042,,
108,86549,,,0.017762793228030205,,
108,86599,,,0.008572772145271301,,
108,86649,,,0.014813286252319813,,
108,86699,,,0.002965386491268873,,
108,86749,,,0.002785729244351387,,
108,86799,,,0.0013078652555122972,,
108,86849,,,0.015587600879371166,,
108,86899,,,0.004702126141637564,,
108,86949,,,0.006065313704311848,,
108,86999,,,0.01183256320655346,,
108,87049,,,0.005003283265978098,,
108,87099,,,0.008717363700270653,,
108,87149,,,0.014956043101847172,,
108,87199,,,0.004078959580510855,,
108,87199,,,,0.9420782923698425,0.5433409810066223
108,87199,,0.008573035709559917,,,
109,87249,,,0.017362546175718307,,
109,87299,,,0.003840047400444746,,
109,87349,,,0.003733900375664234,,
109,87399,,,0.02709776908159256,,
109,87449,,,0.004606808070093393,,
109,87499,,,0.01800941862165928,,
109,87549,,,0.008070769719779491,,
109,87599,,,0.007034642156213522,,
109,87649,,,0.0026712603867053986,,
109,87699,,,0.002964295679703355,,
109,87749,,,0.005991565063595772,,
109,87799,,,0.0025841593742370605,,
109,87849,,,0.006790309678763151,,
109,87899,,,0.015899762511253357,,
109,87949,,,0.014715167693793774,,
109,87999,,,0.004923054948449135,,
109,87999,,,,0.9407610297203064,0.5528643727302551
109,87999,,0.008980211801826954,,,
110,88049,,,0.0030669851694256067,,
110,88099,,,0.008912037126719952,,
110,88149,,,0.006008915603160858,,
110,88199,,,0.016863591969013214,,
110,88249,,,0.0018040455179288983,,
110,88299,,,0.00446730013936758,,
110,88349,,,0.02159351482987404,,
110,88399,,,0.002158684656023979,,
110,88449,,,0.00127739692106843,,
110,88499,,,0.003088036086410284,,
110,88549,,,0.004886637907475233,,
110,88599,,,0.027771728113293648,,
110,88649,,,0.007678190246224403,,
110,88699,,,0.003926806151866913,,
110,88749,,,0.002870897762477398,,
110,88799,,,0.004056558012962341,,
110,88799,,,,0.9420256018638611,0.5379183888435364
110,88799,,0.009468749165534973,,,
111,88849,,,0.002989998087286949,,
111,88899,,,0.006449244916439056,,
111,88949,,,0.009261198341846466,,
111,88999,,,0.0021954597905278206,,
111,89049,,,0.004086247179657221,,
111,89099,,,0.011289440095424652,,
111,89149,,,0.00426555797457695,,
111,89199,,,0.0015648063272237778,,
111,89249,,,0.0025159039068967104,,
111,89299,,,0.00334291928447783,,
111,89349,,,0.02197505161166191,,
111,89399,,,0.003406683448702097,,
111,89449,,,0.0034120448399335146,,
111,89499,,,0.0016204926650971174,,
111,89549,,,0.010071788914501667,,
111,89599,,,0.011217741295695305,,
111,89599,,,,0.9420745968818665,0.5460680723190308
111,89599,,0.008596391417086124,,,
112,89649,,,0.0020206747576594353,,
112,89699,,,0.006608297117054462,,
112,89749,,,0.0075442008674144745,,
112,89799,,,0.004393482115119696,,
112,89849,,,0.01519040483981371,,
112,89899,,,0.004801721777766943,,
112,89949,,,0.014189083129167557,,
112,89999,,,0.034614816308021545,,
112,90049,,,0.010626126080751419,,
112,90099,,,0.0059755947440862656,,
112,90149,,,0.018201420083642006,,
112,90199,,,0.012578131631016731,,
112,90249,,,0.0033182715997099876,,
112,90299,,,0.0030739656649529934,,
112,90349,,,0.002977948635816574,,
112,90399,,,0.011566435918211937,,
112,90399,,,,0.9430986046791077,0.5398295521736145
112,90399,,0.008845314383506775,,,
113,90449,,,0.020845875144004822,,
113,90499,,,0.007089112885296345,,
113,90549,,,0.010064998641610146,,
113,90599,,,0.0024646532256156206,,
113,90649,,,0.01177238766103983,,
113,90699,,,0.0009451771038584411,,
113,90749,,,0.008906858041882515,,
113,90799,,,0.015557773411273956,,
113,90849,,,0.013528535142540932,,
113,90899,,,0.005354882683604956,,
113,90949,,,0.008700486272573471,,
113,90999,,,0.017138561233878136,,
113,91049,,,0.015852773562073708,,
113,91099,,,0.02177613414824009,,
113,91149,,,0.0048483009450137615,,
113,91199,,,0.011205981485545635,,
113,91199,,,,0.9433910250663757,0.537261962890625
113,91199,,0.008732573129236698,,,
114,91249,,,0.005898646079003811,,
114,91299,,,0.004808575380593538,,
114,91349,,,0.004001048859208822,,
114,91399,,,0.002111833542585373,,
114,91449,,,0.00961157027631998,,
114,91499,,,0.0010536685585975647,,
114,91549,,,0.007212875410914421,,
114,91599,,,0.004297672770917416,,
114,91649,,,0.004083640407770872,,
114,91699,,,0.005760029423981905,,
114,91749,,,0.007312626577913761,,
114,91799,,,0.005788140464574099,,
114,91849,,,0.011112982407212257,,
114,91899,,,0.01846022717654705,,
114,91949,,,0.005883181933313608,,
114,91999,,,0.013616158626973629,,
114,91999,,,,0.9419862031936646,0.555238664150238
114,91999,,0.008717058226466179,,,
115,92049,,,0.0074464804492890835,,
115,92099,,,0.009323407895863056,,
115,92149,,,0.0012882702285423875,,
115,92199,,,0.0005688364617526531,,
115,92249,,,0.0027119345031678677,,
115,92299,,,0.008831768296658993,,
